system:index,ash,camphor,category,crepemyrtl,id,ispalm,jacaranda,magnolia,mexfanpalm,oak,pine,place,species,sum,.geo
00010000000000004d7f_0,false,true,camphor,false,145014,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5208888935847,34.04601452083725]}"
00010000000000004d80_0,false,true,camphor,false,145015,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5224160295677,34.043319574984885]}"
00010000000000004d83_0,false,true,camphor,false,145018,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52277535568135,34.04367890109853]}"
00010000000000004d84_0,false,true,camphor,false,145019,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52295501873816,34.043768732626944]}"
00010000000000004d87_0,false,true,camphor,false,145025,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52151771428358,34.04260092275759]}"
00010000000000004d8e_0,false,true,camphor,false,145032,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52079906205628,34.04601452083725]}"
00010000000000004d8f_0,false,true,camphor,false,145033,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52160754581199,34.04170260747347]}"
00010000000000004d90_0,false,true,camphor,false,145035,False,false,False,False,False,False,Los Angeles City,Camphor Tree,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53436362284648,34.04682300459295]}"
00010000000000004d91_0,false,true,camphor,false,145037,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5216973773404,34.049787445030546]}"
00010000000000004d93_0,false,true,camphor,false,145044,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52079906205628,34.04601452083725]}"
00010000000000004d94_0,false,true,camphor,false,145045,False,false,False,False,False,False,Los Angeles City,Camphor Tree,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53436362284648,34.04682300459295]}"
00010000000000004d95_0,false,true,camphor,false,145047,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5216973773404,34.04951795044531]}"
00010000000000004d96_0,false,true,camphor,false,145048,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52151771428358,34.0494281189169]}"
00010000000000004d97_0,false,true,camphor,false,145050,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52160754581199,34.04915862433166]}"
00010000000000004d99_0,false,true,camphor,false,145056,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5208888935847,34.046463678479306]}"
00010000000000004d9d_0,false,true,camphor,false,145060,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52106855664151,34.04655351000772]}"
00010000000000004d9e_0,false,true,camphor,false,145062,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5208888935847,34.046643341536125]}"
00010000000000004da3_0,false,true,camphor,false,145068,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52106855664151,34.046643341536125]}"
00010000000000004da4_0,false,true,camphor,false,145069,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52142788275516,34.04826030904754]}"
00010000000000004da6_0,false,true,camphor,false,145073,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52070923052787,34.04583485778042]}"
00010000000000004da8_0,false,true,camphor,false,145078,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52017024135739,34.041433112888235]}"
00010000000000004da9_0,false,true,camphor,false,145079,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52052956747104,34.044756879439475]}"
00010000000000004daa_0,false,true,camphor,false,145080,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52034990441422,34.04394839568377]}"
00010000000000004dab_0,false,true,camphor,false,145081,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5202600728858,34.04170260747347]}"
00010000000000004dad_0,false,true,camphor,false,145084,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52951272031224,34.037390694109696]}"
00010000000000004dae_0,false,true,camphor,false,145085,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52115838816992,34.04781115140548]}"
00010000000000004de0_0,false,true,camphor,false,145641,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52888389961336,34.03990597690523]}"
00010000000000004dff_0,false,true,camphor,false,145881,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53481278048855,34.053111211581786]}"
00010000000000004e02_0,false,true,camphor,false,145889,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52142788275516,34.04817047751913]}"
00010000000000004e04_0,false,true,camphor,false,145896,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52268552415293,34.04367890109853]}"
00010000000000004e0a_0,false,true,camphor,false,145923,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53418395978966,34.047092499178184]}"
00010000000000004e0b_0,false,true,camphor,false,145924,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53337547603395,34.04682300459295]}"
00010000000000004e19_0,false,true,camphor,false,145957,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52636861681782,34.037121199524464]}"
00010000000000004e1a_0,false,true,camphor,false,145961,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52187704039723,34.05086542337149]}"
00010000000000004e1c_0,false,true,camphor,false,145964,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52178720886882,34.04296024887124]}"
00010000000000004e21_0,false,true,camphor,false,145975,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53580092730108,34.04260092275759]}"
00010000000000004e22_0,false,true,camphor,false,145977,False,false,False,False,False,False,Los Angeles City,Camphor Tree,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53580092730108,34.04745182529184]}"
00010000000000004e78_0,false,true,camphor,false,146586,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52421266013593,34.044307721797416]}"
00010000000000004e79_0,false,true,camphor,false,146588,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5216973773404,34.05005693961578]}"
00010000000000004e7a_0,false,true,camphor,false,146593,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52052956747104,34.0449365424963]}"
00010000000000004e7b_0,false,true,camphor,false,146596,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52070923052787,34.04511620555312]}"
00010000000000004e7c_0,false,true,camphor,false,146597,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5208888935847,34.04583485778042]}"
00010000000000004e7d_0,false,true,camphor,false,146599,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5208888935847,34.04637384695089]}"
00010000000000004e7e_0,false,true,camphor,false,146600,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52133805122675,34.04843997210437]}"
00010000000000004e7f_0,false,true,camphor,false,146601,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52133805122675,34.048350140575955]}"
00010000000000004e80_0,false,true,camphor,false,146609,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5232245133234,34.04412805874059]}"
00010000000000004e85_0,false,true,camphor,false,146624,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52349400790864,34.044217890269]}"
00010000000000004e87_0,false,true,camphor,false,146631,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5202600728858,34.043768732626944]}"
00010000000000004e88_0,false,true,camphor,false,146634,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52187704039723,34.042870417342826]}"
00010000000000004e90_0,false,true,camphor,false,146652,False,false,False,False,False,False,Los Angeles City,Camphor Tree,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53481278048855,34.04700266764978]}"
00010000000000004e91_0,false,true,camphor,false,146653,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52780592127242,34.040175471490464]}"
00010000000000004e92_0,false,true,camphor,false,146655,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52780592127242,34.040175471490464]}"
00010000000000004e95_0,false,true,camphor,false,146666,False,false,False,False,False,False,Los Angeles City,Camphor Tree,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5044497238853,34.05805194564444]}"
00010000000000004e97_0,false,true,camphor,false,146680,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53562126424426,34.04754165682025]}"
00010000000000004e98_0,false,true,camphor,false,146681,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52079906205628,34.04601452083725]}"
00010000000000004e9a_0,false,true,camphor,false,146684,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5208888935847,34.04583485778042]}"
00010000000000004eeb_0,false,true,camphor,false,148032,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.51999057830056,34.03298894921751]}"
00010000000000004eec_0,false,true,camphor,false,148034,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.51999057830056,34.03298894921751]}"
00010000000000004eee_0,false,true,camphor,false,148065,False,false,False,False,False,False,Los Angeles City,Camphor Tree,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53616025341472,34.047092499178184]}"
00010000000000004eef_0,false,true,camphor,false,148073,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53517210660219,34.04817047751913]}"
00010000000000004ef3_0,false,true,camphor,false,148084,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52061939899946,34.04179243900188]}"
00010000000000004ef4_0,false,true,camphor,false,148088,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52888389961336,34.04026530301888]}"
00010000000000004ef5_0,false,true,camphor,false,148089,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52888389961336,34.04026530301888]}"
00010000000000004efc_0,false,true,camphor,false,148127,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52008040982898,34.03316861227434]}"
00010000000000004efd_0,false,true,camphor,false,148128,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52888389961336,34.04026530301888]}"
00010000000000004f01_0,false,true,camphor,false,148136,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52888389961336,34.04026530301888]}"
00010000000000004f06_0,false,true,camphor,false,148150,False,false,False,False,False,False,Los Angeles City,Camphor Tree,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.52888389961336,34.03990597690523]}"
00010000000000004f0c_0,false,true,camphor,false,148171,False,false,False,False,False,False,Los Angeles City,Camphor Tree,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.53544160118743,34.047900982933896]}"
00010000000000004fa1_0,false,true,camphor,false,148847,False,false,False,False,False,False,Los Angeles City,Camphor Tree,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.51954142065851,34.0434094065133]}"
